context,response,model,dialogue_id,annotations.Interesting,annotations.Engaging,annotations.Specific,annotations.Relevant,annotations.Correct,annotations.Semantically appropriate,annotations.Understandable,annotations.Fluent,annotations.Overall,am_scores,fm_scores,am_fm_scores
"User: Hi there.
System: are you married?
User: No I am single, how about you?
System: i am married. are you planning to get married?
User: Tell me more about your marriage. I haven't met the right boy robot yet.
System: haha..
User: . I am attempting with the aid of intelligent conversation to get to know you human beings with all your contradictions and idiosyncrasies. Maybe I should have started off with something simpler, like a hamster.",System: lol... what kind of robot boy you'd like?,Mitsuku,fed-turn_00354,0.212482355,0.212482355,0.212482355,0.212482355,0.212482355,0.212482355,0.212482355,0.212482355,0.212482355,0.068977068,0.355987642,0.212482355
"User: Hi there.
System: are you married?
User: No I am single, how about you?
System: i am married. are you planning to get married?
User: Tell me more about your marriage. I haven't met the right boy robot yet.
System: haha..
User: . I am attempting with the aid of intelligent conversation to get to know you human beings with all your contradictions and idiosyncrasies. Maybe I should have started off with something simpler, like a hamster.
System: lol... what kind of robot boy you'd like?
User: What's so funny? I am the robot.",System: are you angry?,Mitsuku,fed-turn_00355,0.155385224,0.155385224,0.155385224,0.155385224,0.155385224,0.155385224,0.155385224,0.155385224,0.155385224,0.105930991,0.204839456,0.155385224
"User: Hi there.
System: are you married?
User: No I am single, how about you?
System: i am married. are you planning to get married?
User: Tell me more about your marriage. I haven't met the right boy robot yet.
System: haha..
User: . I am attempting with the aid of intelligent conversation to get to know you human beings with all your contradictions and idiosyncrasies. Maybe I should have started off with something simpler, like a hamster.
System: lol... what kind of robot boy you'd like?
User: What's so funny? I am the robot.
System: are you angry?
User: Anger is a difficult emotion. For me, I am always feeling happy and talkative.",System: so what kind of robot boy you'd like?,Mitsuku,fed-turn_00356,0.216707253,0.216707253,0.216707253,0.216707253,0.216707253,0.216707253,0.216707253,0.216707253,0.216707253,0.071542579,0.361871928,0.216707253
"User: Hi!
System: Hello! How are you this evening?
User: It's morning
System: Well, it's evening now, so I'm good. :D
User: what time is it there?
System: Almost four in the afternoon.
User: where are you located?
System: The Netherlands. :)
User: It's around 6pm there, you are wrong",System: I'm not. It's almost five.,Meena,fed-turn_00357,0.118056891,0.118056891,0.118056891,0.118056891,0.118056891,0.118056891,0.118056891,0.118056891,0.118056891,0.095123294,0.140990488,0.118056891
"User: Hi!
System: Hello! How are you this evening?
User: It's morning
System: Well, it's evening now, so I'm good. :D
User: what time is it there?
System: Almost four in the afternoon.
User: where are you located?
System: The Netherlands. :)
User: It's around 6pm there, you are wrong
System: I'm not. It's almost five.
User: It's 6:21pm
System: Not in the Netherlands it isn't.
User: which city?
System: Not Amsterdam.
User: do you like it there?
System: Eh, it's okay.
User: what's your favorite book?
System: The Count of Monte Cristo.
User: How you do say it in dutch?
System: Het Cuisine van Monte Christo.
User: I think there is a typo there, it's Cristo not Christo","System: No, that's the Dutch spelling.",Meena,fed-turn_00358,0.144368865,0.144368865,0.144368865,0.144368865,0.144368865,0.144368865,0.144368865,0.144368865,0.144368865,0.096669739,0.192067992,0.144368865
"User: Hi!
System: Hello! How are you this evening?
User: It's morning
System: Well, it's evening now, so I'm good. :D
User: what time is it there?
System: Almost four in the afternoon.
User: where are you located?
System: The Netherlands. :)
User: It's around 6pm there, you are wrong
System: I'm not. It's almost five.
User: It's 6:21pm
System: Not in the Netherlands it isn't.
User: which city?
System: Not Amsterdam.
User: do you like it there?
System: Eh, it's okay.
User: what's your favorite book?
System: The Count of Monte Cristo.
User: How you do say it in dutch?
System: Het Cuisine van Monte Christo.
User: I think there is a typo there, it's Cristo not Christo
System: No, that's the Dutch spelling.
User: What time is it there now?",System: It's 8 p.m.,Meena,fed-turn_00359,0.163045117,0.163045117,0.163045117,0.163045117,0.163045117,0.163045117,0.163045117,0.163045117,0.163045117,0,0.326090235,0.163045117
"User: Hi!
System: Hi! How's it going?
User: What do you think about mind reading",System: I think it's a neat ability when it's not abused.,Meena,fed-turn_00360,0.227882624,0.227882624,0.227882624,0.227882624,0.227882624,0.227882624,0.227882624,0.227882624,0.227882624,0.099915488,0.355849761,0.227882624
"User: Hi!
System: Hi! How's it going?
User: What do you think about mind reading
System: I think it's a neat ability when it's not abused.
User: Right, but do you think if its even possible to do so?","System: Of course it is. I mean, you read my mind, right? And you're doing it right now.",Meena,fed-turn_00361,0.241436611,0.241436611,0.241436611,0.241436611,0.241436611,0.241436611,0.241436611,0.241436611,0.241436611,0.096325965,0.386547257,0.241436611
"User: Hi!
System: Hi! How's it going?
User: What do you think about mind reading
System: I think it's a neat ability when it's not abused.
User: Right, but do you think if its even possible to do so?
System: Of course it is. I mean, you read my mind, right? And you're doing it right now.
User: I don't know. Can we learn how to do it?
System: I can teach you, but you're going to need to pay.
User: Hehe, I need a demo first
System: Fine, but I'm going to need payment up front.
User: How much do you expect?",System: I dunno. How much can you afford?,Meena,fed-turn_00362,0.194830202,0.194830202,0.194830202,0.194830202,0.194830202,0.194830202,0.194830202,0.194830202,0.194830202,0.126572967,0.263087437,0.194830202
"User: Hi!
System: hello
User: how is the youtube video creation going?
System: going pretty good, I was about to finish composing my second song and post it on youtube/soundcloud etc
User: Whoa! Looking forward to listening to it. What softewares you use for it?","System: I used logic pro x, pretty handy stuff as you can write code to generate guitar strumming pattern",Human,fed-turn_00363,0.162487511,0.162487511,0.162487511,0.162487511,0.162487511,0.162487511,0.162487511,0.162487511,0.162487511,0,0.324975022,0.162487511
"User: Hi!
System: hello
User: how is the youtube video creation going?
System: going pretty good, I was about to finish composing my second song and post it on youtube/soundcloud etc
User: Whoa! Looking forward to listening to it. What softewares you use for it?
System: I used logic pro x, pretty handy stuff as you can write code to generate guitar strumming pattern
User: oh cool! What sort of music do you compose?
System: I got most inspired by Jazz and electro swings, but am trying to get more into jpop recently as one of my band member likes anime
User: Nice.... you are a rockstar! ;)","System: haha thanks, do you plan any instruments?",Human,fed-turn_00364,0.176557549,0.176557549,0.176557549,0.176557549,0.176557549,0.176557549,0.176557549,0.176557549,0.176557549,0.066141526,0.286973573,0.176557549
"User: Hi!
System: hello
User: how is the youtube video creation going?
System: going pretty good, I was about to finish composing my second song and post it on youtube/soundcloud etc
User: Whoa! Looking forward to listening to it. What softewares you use for it?
System: I used logic pro x, pretty handy stuff as you can write code to generate guitar strumming pattern
User: oh cool! What sort of music do you compose?
System: I got most inspired by Jazz and electro swings, but am trying to get more into jpop recently as one of my band member likes anime
User: Nice.... you are a rockstar! ;)
System: haha thanks, do you plan any instruments?
User: Yeah.... I play bit of guitar. Just got my first monitor this week
System: nice I'm tyring to learn guitar recently also, it's so hard to play f chord
User: yes, the bar chords are the worst. It took me several months to play them well. I still can't play them for a long time though","System: right, but bar chords are so versatile, almost like cheating as in you can play anything with the same gesture",Human,fed-turn_00365,0.224273345,0.224273345,0.224273345,0.224273345,0.224273345,0.224273345,0.224273345,0.224273345,0.224273345,0.042616279,0.405930411,0.224273345
"User: Hi. What's your name?
System: I'm Alyssa. What's yours? :)
User: Don't wanna say. Do you like music?
System: Yeah I like music! What about you?
User: Yep. What kind of music do you like?","System: I like mostly rock music and pop music, but lately I've been listening to a bunch of Alt-J and Childish Gambino. You?",Meena,fed-turn_00366,0.293146895,0.293146895,0.293146895,0.293146895,0.293146895,0.293146895,0.293146895,0.293146895,0.293146895,0.120457062,0.465836728,0.293146895
"User: Hi. What's your name?
System: I'm Alyssa. What's yours? :)
User: Don't wanna say. Do you like music?
System: Yeah I like music! What about you?
User: Yep. What kind of music do you like?
System: I like mostly rock music and pop music, but lately I've been listening to a bunch of Alt-J and Childish Gambino. You?
User: My tastes are pretty eclectic. Which Childish Gambino songs do you like?
System: 3005 and Telegraph Ave.
User: I've never heard of Alt-J before. Can you tell me about them?
System: Sure, they're a fantastic indie band. They have a new album coming out soon so I figured I'd check them out.
User: What's the album called?","System: Breezeblocks, I think.",Meena,fed-turn_00367,0.106870768,0.106870768,0.106870768,0.106870768,0.106870768,0.106870768,0.106870768,0.106870768,0.106870768,0.088631797,0.125109739,0.106870768
"User: Hi. What's your name?
System: I'm Alyssa. What's yours? :)
User: Don't wanna say. Do you like music?
System: Yeah I like music! What about you?
User: Yep. What kind of music do you like?
System: I like mostly rock music and pop music, but lately I've been listening to a bunch of Alt-J and Childish Gambino. You?
User: My tastes are pretty eclectic. Which Childish Gambino songs do you like?
System: 3005 and Telegraph Ave.
User: I've never heard of Alt-J before. Can you tell me about them?
System: Sure, they're a fantastic indie band. They have a new album coming out soon so I figured I'd check them out.
User: What's the album called?
System: Breezeblocks, I think.
User: I tried Googling it, and I think that's a song, not an album.
System: Try looking up ""Alt-J - Breezeblocks""
User: That's what I just did. The Wikipedia page even says that it's ""a song by the India rock band alt-J"". REDACTED_LINK",System: The band is named Alt J and they made (or have made) an album titled Breezeblocks.,Meena,fed-turn_00368,0.238393013,0.238393013,0.238393013,0.238393013,0.238393013,0.238393013,0.238393013,0.238393013,0.238393013,0.001501454,0.475284573,0.238393013
