context,dialogue_id,model,reference,response,annotations.overall,am_scores,fm_scores,am_fm_scores
"i 'll be willing to come and talk about the financing of our imports .
it can be solved by drawing a draft on us at 90 days sight .
what about a draft at 120 days sight ?",dailydialog-gupta_00473,hredf,"[""we 'd like the matter resolved sooner than that ."", 'we can do that , but there will be a higher interst rate .', 'you will have to give business references to get those terms .', 'all right . but we demand the draft be accepted by a bank acceptable to us .']",we 'll give you a monthly order for exporters .,0.9163742765058773,0.9222344,0.910514137003759,0.9163742765058773
"i 'll be willing to come and talk about the financing of our imports .
it can be solved by drawing a draft on us at 90 days sight .
what about a draft at 120 days sight ?",dailydialog-gupta_00474,human,"[""we 'd like the matter resolved sooner than that ."", 'we can do that , but there will be a higher interst rate .', 'you will have to give business references to get those terms .', 'all right . but we demand the draft be accepted by a bank acceptable to us .']",that sounds good to me,0.9493171034229237,0.91844606,0.980188142850486,0.9493171034229237
"the james 's file , christine ?
i had it right here a minute ago , mr . emory . umm . just a minute ...",dailydialog-gupta_00475,human,"['could you hurry please ?', 'you should be prepared at all times .', 'i have to go and need the file now .', ""christine , i know you 're new here and there 's a lot to learn , but you are going to have to learn to keep your work in better order . we ca n't afford to lose an important document .""]","alright , i will be waiting .",0.91886089250817,0.93402004,0.9037017425969066,0.91886089250817
"the james 's file , christine ?
i had it right here a minute ago , mr . emory . umm . just a minute ...",dailydialog-gupta_00476,CVAEf,"['could you hurry please ?', 'you should be prepared at all times .', 'i have to go and need the file now .', ""christine , i know you 're new here and there 's a lot to learn , but you are going to have to learn to keep your work in better order . we ca n't afford to lose an important document .""]",i see . is it safe ?,0.9382973836373283,0.9318427,0.944752082528868,0.9382973836373283
"the james 's file , christine ?
i had it right here a minute ago , mr . emory . umm . just a minute ...",dailydialog-gupta_00477,dualencoder_train,"['could you hurry please ?', 'you should be prepared at all times .', 'i have to go and need the file now .', ""christine , i know you 're new here and there 's a lot to learn , but you are going to have to learn to keep your work in better order . we ca n't afford to lose an important document .""]",here 's to our friendship and health !,0.8857057767880766,0.9004735,0.8709380781199154,0.8857057767880766
"the james 's file , christine ?
i had it right here a minute ago , mr . emory . umm . just a minute ...",dailydialog-gupta_00478,seq2seqf,"['could you hurry please ?', 'you should be prepared at all times .', 'i have to go and need the file now .', ""christine , i know you 're new here and there 's a lot to learn , but you are going to have to learn to keep your work in better order . we ca n't afford to lose an important document .""]","i 'm sorry , but i 'm not sure .",0.912159510934087,0.92074704,0.9035719801659035,0.912159510934087
"the james 's file , christine ?
i had it right here a minute ago , mr . emory . umm . just a minute ...",dailydialog-gupta_00479,hredf,"['could you hurry please ?', 'you should be prepared at all times .', 'i have to go and need the file now .', ""christine , i know you 're new here and there 's a lot to learn , but you are going to have to learn to keep your work in better order . we ca n't afford to lose an important document .""]","oh , i see . when did you propose to get married ?",0.9699481242930591,0.9485464,0.9913498389791846,0.9699481242930591
i wonder whether i could possibly borrow your new bicycle now .,dailydialog-gupta_00480,seq2seqf,"['not yet , i just got it and want to ride some more .', 'maybe tomorrow .', ""i do n't think that 's a good idea ."", ""sorry , i 'm using it myself . but you can use it this afternoon .""]","i 'm sorry , but i 'm not sure .",0.9613221604291149,0.92532426,0.9973200596697226,0.9613221604291149
i wonder whether i could possibly borrow your new bicycle now .,dailydialog-gupta_00481,CVAEf,"['not yet , i just got it and want to ride some more .', 'maybe tomorrow .', ""i do n't think that 's a good idea ."", ""sorry , i 'm using it myself . but you can use it this afternoon .""]",it 's a good idea .,0.919929773851379,0.9260112,0.9138483429832144,0.919929773851379
i wonder whether i could possibly borrow your new bicycle now .,dailydialog-gupta_00482,dualencoder_train,"['not yet , i just got it and want to ride some more .', 'maybe tomorrow .', ""i do n't think that 's a good idea ."", ""sorry , i 'm using it myself . but you can use it this afternoon .""]",oh ! what a beautiful dress ! it fits you so well . you look so charming in the dress .,0.8923308086485411,0.8987654,0.8858962321461727,0.8923308086485411
i wonder whether i could possibly borrow your new bicycle now .,dailydialog-gupta_00483,human,"['not yet , i just got it and want to ride some more .', 'maybe tomorrow .', ""i do n't think that 's a good idea ."", ""sorry , i 'm using it myself . but you can use it this afternoon .""]",how about i pay for you to rent one of the city bikes ?,0.9467761477944915,0.90885293,0.9846993607516417,0.9467761477944915
i wonder whether i could possibly borrow your new bicycle now .,dailydialog-gupta_00484,hredf,"['not yet , i just got it and want to ride some more .', 'maybe tomorrow .', ""i do n't think that 's a good idea ."", ""sorry , i 'm using it myself . but you can use it this afternoon .""]",i 'm afraid i ca n't . i 'm sure you will .,0.908047935678394,0.9294169,0.8866789764440683,0.908047935678394
"hey ! what are you doing here ?
i 'm just shopping .
what are you shopping for ?
some new clothes . how about you ?
same here .
have you found anything nice yet ?",dailydialog-gupta_00485,dualencoder_train,"[""no , have n't found anything in my price range ."", 'yes , i found the perfect summer outfit !', 'not really . what about you ?', 'i found a few pairs of pants .']","no , i think it 's enough .",0.9472652633147904,0.92737436,0.9671561636840242,0.9472652633147904
"hey ! what are you doing here ?
i 'm just shopping .
what are you shopping for ?
some new clothes . how about you ?
same here .
have you found anything nice yet ?",dailydialog-gupta_00486,human,"[""no , have n't found anything in my price range ."", 'yes , i found the perfect summer outfit !', 'not really . what about you ?', 'i found a few pairs of pants .']",i found a lingerie i would love to buy,0.9520951283417869,0.91256255,0.9916277075693464,0.9520951283417869
"hey ! what are you doing here ?
i 'm just shopping .
what are you shopping for ?
some new clothes . how about you ?
same here .
have you found anything nice yet ?",dailydialog-gupta_00487,CVAEf,"[""no , have n't found anything in my price range ."", 'yes , i found the perfect summer outfit !', 'not really . what about you ?', 'i found a few pairs of pants .']",i just bought them .,0.8901805790305934,0.9007311,0.87963007133023,0.8901805790305934
"hey ! what are you doing here ?
i 'm just shopping .
what are you shopping for ?
some new clothes . how about you ?
same here .
have you found anything nice yet ?",dailydialog-gupta_00488,seq2seqf,"[""no , have n't found anything in my price range ."", 'yes , i found the perfect summer outfit !', 'not really . what about you ?', 'i found a few pairs of pants .']","yes , i have . i 'm not sure .",0.9380589873324267,0.9200847,0.9560332597753269,0.9380589873324267
