dialogue_id,model,context,response,reference,annotations.overall,am_scores,fm_scores,am_fm_scores
dstc6_27682,S_02,,,,0.97302333,,,
dstc6_27683,S_03,,,,0.973158353,,,
dstc6_27684,S_04,,,,0.845122076,,,
dstc6_27685,S_05,,,,0.854004815,,,
dstc6_27686,S_06,,,,0.973158353,,,
dstc6_27687,S_07,,,,0.866831289,,,
dstc6_27688,S_08,,,,0.908766501,,,
dstc6_27689,S_09,,,,0.882209065,,,
dstc6_27690,S_10,,,,0.938185173,,,
dstc6_27691,S_11,,,,0.972735486,,,
dstc6_27692,S_12,,,,0.953421054,,,
dstc6_27693,S_13,,,,0.965243262,,,
dstc6_27694,S_14,,,,0.954219223,,,
dstc6_27695,S_15,,,,0.982789414,,,
dstc6_27696,S_16,,,,0.982543238,,,
dstc6_27697,S_17,,,,0.982789414,,,
dstc6_27698,S_18,,,,0.953832258,,,
dstc6_27699,S_19,,,,0.836908691,,,
dstc6_27700,S_00,,,,0.960832,,,
dstc6_27701,S_01,,,,0.934426672,,,
dstc6_27702,S_02,,,,0.944986377,,,
dstc6_27703,S_03,,,,0.956345053,,,
dstc6_27704,S_04,,,,0.839299898,,,
dstc6_27705,S_05,,,,0.940947602,,,
dstc6_27706,S_06,,,,0.956345053,,,
dstc6_27707,S_07,,,,0.907914225,,,
dstc6_27708,S_08,,,,0.934426672,,,
dstc6_27709,S_09,,,,0.943234906,,,
dstc6_27710,S_10,,,,0.881335332,,,
dstc6_27711,S_11,,,,0.922584628,,,
dstc6_27712,S_12,,,,0.677574605,,,
dstc6_27713,S_13,,,,0.916975325,,,
dstc6_27714,S_14,,,,0.929489603,,,
dstc6_27715,S_15,,,,0.951725866,,,
dstc6_27716,S_16,,,,0.92798843,,,
dstc6_27717,S_17,,,,0.951725866,,,
dstc6_27718,S_18,,,,0.930007151,,,
dstc6_27719,S_19,,,,0.968891119,,,
dstc6_27720,S_00,,,,0.744587829,,,
dstc6_27721,S_01,,,,0.960748786,,,
dstc6_27722,S_02,,,,0.980309888,,,
dstc6_27723,S_03,,,,0.761969474,,,
dstc6_27724,S_04,,,,0.746341725,,,
dstc6_27725,S_05,,,,0.841440673,,,
dstc6_27726,S_06,,,,0.761969474,,,
dstc6_27727,S_07,,,,0.749757323,,,
dstc6_27728,S_08,,,,0.903744596,,,
dstc6_27729,S_09,,,,0.737709984,,,
dstc6_27730,S_10,,,,0.783358219,,,
dstc6_27731,S_11,,,,0.784349371,,,
dstc6_27732,S_12,,,,0.903013493,,,
dstc6_27733,S_13,,,,0.778676878,,,
dstc6_27734,S_14,,,,0.861801481,,,
dstc6_27735,S_15,,,,0.955276428,,,
dstc6_27736,S_16,,,,0.842920496,,,
dstc6_27737,S_17,,,,0.945638099,,,
dstc6_27738,S_18,,,,0.789932303,,,
dstc6_27739,S_19,,,,0.927064682,,,
dstc6_27740,S_00,,,,0.75260683,,,
dstc6_27741,S_01,,,,0.824979781,,,
dstc6_27742,S_02,,,,0.81810621,,,
dstc6_27743,S_03,,,,0.753262068,,,
dstc6_27744,S_04,,,,0.74488497,,,
dstc6_27745,S_05,,,,0.799424688,,,
dstc6_27746,S_06,,,,0.753262068,,,
dstc6_27747,S_07,,,,0.762696959,,,
dstc6_27748,S_08,,,,0.81810621,,,
dstc6_27749,S_09,,,,0.735185575,,,
dstc6_27750,S_10,,,,0.772320717,,,
dstc6_27751,S_11,,,,0.798171167,,,
dstc6_27752,S_12,,,,0.881063405,,,
dstc6_27753,S_13,,,,0.810106536,,,
dstc6_27754,S_14,,,,0.940564316,,,
dstc6_27755,S_15,,,,0.955276428,,,
dstc6_27756,S_16,,,,0.938708541,,,
dstc6_27757,S_17,,,,0.938708541,,,
dstc6_27758,S_18,,,,0.900127431,,,
dstc6_27759,S_19,,,,0.738885201,,,
dstc6_27760,S_00,,,,0.93631165,,,
dstc6_27761,S_01,,,,0.926560916,,,
dstc6_27762,S_02,,,,0.832089765,,,
dstc6_27763,S_03,,,,0.950978678,,,
dstc6_27764,S_04,,,,0.74488497,,,
dstc6_27765,S_05,,,,0.894039161,,,
dstc6_27766,S_06,,,,0.950978678,,,
dstc6_27767,S_07,,,,0.766505771,,,
dstc6_27768,S_08,,,,0.926560916,,,
dstc6_27769,S_09,,,,0.940385428,,,
dstc6_27770,S_10,,,,0.973571511,,,
dstc6_27771,S_11,,,,0.902810928,,,
dstc6_27772,S_12,,,,0.902810928,,,
dstc6_27773,S_13,,,,0.958945419,,,
dstc6_27774,S_14,,,,0.815060787,,,
dstc6_27775,S_15,,,,0.902810928,,,
dstc6_27776,S_16,,,,0.957233378,,,
dstc6_27777,S_17,,,,0.902810928,,,
dstc6_27778,S_18,,,,0.902810928,,,
dstc6_27779,S_19,,,,0.832678854,,,
dstc6_27780,S_00,,,,0.911498105,,,
dstc6_27781,S_01,,,,0.776928525,,,
dstc6_27782,S_02,,,,0.75675401,,,
dstc6_27783,S_03,,,,0.848409834,,,
dstc6_27784,S_04,,,,0.755021853,,,
dstc6_27785,S_05,,,,0.74466463,,,
dstc6_27786,S_06,,,,0.848409834,,,
dstc6_27787,S_07,,,,0.749684652,,,
dstc6_27788,S_08,,,,0.776928525,,,
dstc6_27789,S_09,,,,0.821759564,,,
dstc6_27790,S_10,,,,0.892304279,,,
dstc6_27791,S_11,,,,0.947972981,,,
dstc6_27792,S_12,,,,0.805268822,,,
dstc6_27793,S_13,,,,0.776928525,,,
dstc6_27794,S_14,,,,0.922156782,,,
dstc6_27795,S_15,,,,0.911834585,,,
dstc6_27796,S_16,,,,0.956609101,,,
dstc6_27797,S_17,,,,0.911834585,,,
dstc6_27798,S_18,,,,0.851907226,,,
dstc6_27799,S_19,,,,0.738885201,,,
dstc6_27800,S_00,,,,0.90113524,,,
dstc6_27801,S_01,,,,0.750630138,,,
dstc6_27802,S_02,,,,0.933038763,,,
dstc6_27803,S_03,,,,0.759819415,,,
dstc6_27804,S_04,,,,0.731021227,,,
dstc6_27805,S_05,,,,0.76389737,,,
dstc6_27806,S_06,,,,0.759819415,,,
dstc6_27807,S_07,,,,0.759735682,,,
dstc6_27808,S_08,,,,0.750630138,,,
dstc6_27809,S_09,,,,0.865246117,,,
dstc6_27810,S_10,,,,0.812424562,,,
dstc6_27811,S_11,,,,0.929220165,,,
dstc6_27812,S_12,,,,0.902810928,,,
dstc6_27813,S_13,,,,0.793720544,,,
dstc6_27814,S_14,,,,0.930932622,,,
dstc6_27815,S_15,,,,0.927576602,,,
dstc6_27816,S_16,,,,0.941193704,,,
dstc6_27817,S_17,,,,0.927576602,,,
dstc6_27818,S_18,,,,0.922645076,,,
dstc6_27819,S_19,,,,0.738885201,,,
dstc6_27820,S_00,,,,0.76579681,,,
dstc6_27821,S_01,,,,0.750861246,,,
dstc6_27822,S_02,,,,0.75675401,,,
dstc6_27823,S_03,,,,0.756999364,,,
dstc6_27824,S_04,,,,0.715491862,,,
dstc6_27825,S_05,,,,0.894039161,,,
dstc6_27826,S_06,,,,0.756999364,,,
dstc6_27827,S_07,,,,0.715491862,,,
dstc6_27828,S_08,,,,0.750861246,,,
dstc6_27829,S_09,,,,0.729444819,,,
dstc6_27830,S_10,,,,0.912204203,,,
dstc6_27831,S_11,,,,0.894039161,,,
dstc6_27832,S_12,,,,0.787995472,,,
dstc6_27833,S_13,,,,0.756574229,,,
dstc6_27834,S_14,,,,0.926577488,,,
dstc6_27835,S_15,,,,0.902810928,,,
dstc6_27836,S_16,,,,0.926577488,,,
dstc6_27837,S_17,,,,0.926577488,,,
dstc6_27838,S_18,,,,0.910669585,,,
dstc6_27839,S_19,,,,0.738885201,,,
dstc6_27840,S_00,,,,0.776928525,,,
dstc6_27841,S_01,,,,0.776928525,,,
dstc6_27842,S_02,,,,0.750067062,,,
dstc6_27843,S_03,,,,0.777856905,,,
dstc6_27844,S_04,,,,0.730190182,,,
dstc6_27845,S_05,,,,0.733316797,,,
dstc6_27846,S_06,,,,0.777856905,,,
dstc6_27847,S_07,,,,0.744367891,,,
dstc6_27848,S_08,,,,0.899148302,,,
dstc6_27849,S_09,,,,0.7687773,,,
dstc6_27850,S_10,,,,0.750681917,,,
dstc6_27851,S_11,,,,0.905049404,,,
dstc6_27852,S_12,,,,0.90713162,,,
dstc6_27853,S_13,,,,0.786821377,,,
dstc6_27854,S_14,,,,0.822469119,,,
dstc6_27855,S_15,,,,0.967501475,,,
dstc6_27856,S_16,,,,0.80920237,,,
dstc6_27857,S_17,,,,0.923137456,,,
dstc6_27858,S_18,,,,0.967501475,,,
dstc6_27859,S_19,,,,0.738885201,,,
dstc6_27860,S_00,,,,0.809678197,,,
dstc6_27861,S_01,,,,0.794830767,,,
dstc6_27862,S_02,,,,0.742462383,,,
dstc6_27863,S_03,,,,0.879661115,,,
dstc6_27864,S_04,,,,0.740683636,,,
dstc6_27865,S_05,,,,0.734113012,,,
dstc6_27866,S_06,,,,0.879661115,,,
dstc6_27867,S_07,,,,0.73348209,,,
dstc6_27868,S_08,,,,0.794830767,,,
dstc6_27869,S_09,,,,0.859239048,,,
dstc6_27870,S_10,,,,0.844621649,,,
dstc6_27871,S_11,,,,0.913081292,,,
dstc6_27872,S_12,,,,0.874571499,,,
dstc6_27873,S_13,,,,0.954377714,,,
dstc6_27874,S_14,,,,0.907837211,,,
dstc6_27875,S_15,,,,0.896599786,,,
dstc6_27876,S_16,,,,0.90515908,,,
dstc6_27877,S_17,,,,0.896599786,,,
dstc6_27878,S_18,,,,0.957172961,,,
dstc6_27879,S_19,,,,0.907874434,,,
dstc6_27880,S_00,,,,0.761732654,,,
dstc6_27881,S_01,,,,0.766379368,,,
dstc6_27882,S_02,,,,0.757264834,,,
dstc6_27883,S_03,,,,0.922199488,,,
dstc6_27884,S_04,,,,0.726915354,,,
dstc6_27885,S_05,,,,0.951403032,,,
dstc6_27886,S_06,,,,0.922199488,,,
dstc6_27887,S_07,,,,0.725435659,,,
dstc6_27888,S_08,,,,0.766379368,,,
dstc6_27889,S_09,,,,0.852333498,,,
dstc6_27890,S_10,,,,0.728878799,,,
dstc6_27891,S_11,,,,0.788759383,,,
dstc6_27892,S_12,,,,0.779369884,,,
dstc6_27893,S_13,,,,0.870012963,,,
dstc6_27894,S_14,,,,0.904832704,,,
dstc6_27895,S_15,,,,0.904832704,,,
dstc6_27896,S_16,,,,0.904832704,,,
dstc6_27897,S_17,,,,0.904832704,,,
dstc6_27898,S_18,,,,0.904832704,,,
dstc6_27899,S_19,,,,0.738885201,,,
dstc6_27900,S_00,,,,0.911543276,,,
dstc6_27901,S_01,,,,0.912204203,,,
dstc6_27902,S_02,,,,0.911410624,,,
dstc6_27903,S_03,,,,0.496832504,,,
dstc6_27904,S_04,,,,0.925254049,,,
dstc6_27905,S_05,,,,0.542395204,,,
dstc6_27906,S_06,,,,0.496832504,,,
dstc6_27907,S_07,,,,0.930094872,,,
dstc6_27908,S_08,,,,0.763801049,,,
dstc6_27909,S_09,,,,0.727781582,,,
dstc6_27910,S_10,,,,0.74537661,,,
dstc6_27911,S_11,,,,0.940692394,,,
dstc6_27912,S_12,,,,0.947607344,,,
dstc6_27913,S_13,,,,0.911410624,,,
dstc6_27914,S_14,,,,0.961352741,,,
dstc6_27915,S_15,,,,0.912204203,,,
dstc6_27916,S_16,,,,0.913664186,,,
dstc6_27917,S_17,,,,0.908558556,,,
dstc6_27918,S_18,,,,0.916698399,,,
dstc6_27919,S_19,,,,0.907874434,,,
dstc6_27920,S_00,,,,0.810518421,,,
dstc6_27921,S_01,,,,0.923137456,,,
dstc6_27922,S_02,,,,0.925356578,,,
dstc6_27923,S_03,,,,0.801777792,,,
dstc6_27924,S_04,,,,0.783407688,,,
dstc6_27925,S_05,,,,0.752021061,,,
dstc6_27926,S_06,,,,0.801777792,,,
dstc6_27927,S_07,,,,0.732728238,,,
dstc6_27928,S_08,,,,0.923137456,,,
dstc6_27929,S_09,,,,0.848125324,,,
dstc6_27930,S_10,,,,0.856700859,,,
dstc6_27931,S_11,,,,0.964947025,,,
dstc6_27932,S_12,,,,0.952926057,,,
dstc6_27933,S_13,,,,0.755559447,,,
dstc6_27934,S_14,,,,0.965474991,,,
dstc6_27935,S_15,,,,0.953518212,,,
dstc6_27936,S_16,,,,0.965474991,,,
dstc6_27937,S_17,,,,0.77810383,,,
dstc6_27938,S_18,,,,0.821001753,,,
dstc6_27939,S_19,,,,0.738885201,,,
dstc6_27940,S_00,,,,0.817171677,,,
dstc6_27941,S_01,,,,0.961592324,,,
dstc6_27942,S_02,,,,0.806993863,,,
dstc6_27943,S_03,,,,0.970990224,,,
dstc6_27944,S_04,,,,0.772804156,,,
dstc6_27945,S_05,,,,0.818088804,,,
dstc6_27946,S_06,,,,0.970990224,,,
dstc6_27947,S_07,,,,0.856999839,,,
dstc6_27948,S_08,,,,0.961592324,,,
dstc6_27949,S_09,,,,0.94481259,,,
dstc6_27950,S_10,,,,0.970990224,,,
dstc6_27951,S_11,,,,0.970004512,,,
dstc6_27952,S_12,,,,0.984055233,,,
dstc6_27953,S_13,,,,0.821089546,,,
dstc6_27954,S_14,,,,0.971639205,,,
dstc6_27955,S_15,,,,0.956143037,,,
dstc6_27956,S_16,,,,0.969423981,,,
dstc6_27957,S_17,,,,0.956143037,,,
dstc6_27958,S_18,,,,0.914474548,,,
dstc6_27959,S_19,,,,0.76589286,,,
dstc6_27960,S_00,,,,0.954742906,,,
dstc6_27961,S_01,,,,0.976747348,,,
dstc6_27962,S_02,,,,0.976747348,,,
dstc6_27963,S_03,,,,0.95514645,,,
dstc6_27964,S_04,,,,0.856900547,,,
dstc6_27965,S_05,,,,0.943484234,,,
dstc6_27966,S_06,,,,0.95514645,,,
dstc6_27967,S_07,,,,0.964892045,,,
dstc6_27968,S_08,,,,0.976747348,,,
dstc6_27969,S_09,,,,0.921892367,,,
dstc6_27970,S_10,,,,0.882590525,,,
dstc6_27971,S_11,,,,0.857612515,,,
dstc6_27972,S_12,,,,0.975968307,,,
dstc6_27973,S_13,,,,0.976747348,,,
dstc6_27974,S_14,,,,0.841185442,,,
dstc6_27975,S_15,,,,0.976747348,,,
dstc6_27976,S_16,,,,0.941296541,,,
dstc6_27977,S_17,,,,0.841185442,,,
dstc6_27978,S_18,,,,0.976747348,,,
dstc6_27979,S_19,,,,0.881958614,,,
dstc6_27980,S_00,,,,0.755603049,,,
dstc6_27981,S_01,,,,0.963910546,,,
dstc6_27982,S_02,,,,0.963910546,,,
dstc6_27983,S_03,,,,0.907544844,,,
dstc6_27984,S_04,,,,0.907544844,,,
dstc6_27985,S_05,,,,0.907544844,,,
dstc6_27986,S_06,,,,0.772965057,,,
dstc6_27987,S_07,,,,0.746762099,,,
dstc6_27988,S_08,,,,0.963910546,,,
dstc6_27989,S_09,,,,0.963910546,,,
dstc6_27990,S_10,,,,0.963910546,,,
dstc6_27991,S_11,,,,0.970661271,,,
dstc6_27992,S_12,,,,0.89702637,,,
dstc6_27993,S_13,,,,0.963910546,,,
dstc6_27994,S_14,,,,0.846895039,,,
dstc6_27995,S_15,,,,0.959973874,,,
dstc6_27996,S_16,,,,0.91488673,,,
dstc6_27997,S_17,,,,0.91488673,,,
dstc6_27998,S_18,,,,0.975199514,,,
dstc6_27999,S_19,,,,0.76589286,,,
dstc6_28000,S_00,,,,0.802957329,,,
dstc6_28001,S_01,,,,0.92266501,,,
dstc6_28002,S_02,,,,0.629560788,,,
dstc6_28003,S_03,,,,0.893549154,,,
dstc6_28004,S_04,,,,0.81859642,,,
dstc6_28005,S_05,,,,0.818119516,,,
dstc6_28006,S_06,,,,0.893549154,,,
dstc6_28007,S_07,,,,0.759870524,,,
dstc6_28008,S_08,,,,0.942185204,,,
dstc6_28009,S_09,,,,0.830828749,,,
dstc6_28010,S_10,,,,0.817550903,,,
dstc6_28011,S_11,,,,0.723837666,,,
dstc6_28012,S_12,,,,0.913209412,,,
dstc6_28013,S_13,,,,0.876052667,,,
dstc6_28014,S_14,,,,0.824897219,,,
dstc6_28015,S_15,,,,0.958292628,,,
dstc6_28016,S_16,,,,0.806096329,,,
dstc6_28017,S_17,,,,0.958292628,,,
dstc6_28018,S_18,,,,0.96313089,,,
dstc6_28019,S_19,,,,0.897540014,,,
dstc6_28020,S_00,,,,0.784683118,,,
dstc6_28021,S_01,,,,0.971405726,,,
dstc6_28022,S_02,,,,0.793282823,,,
dstc6_28023,S_03,,,,0.906497939,,,
dstc6_28024,S_04,,,,0.73831997,,,
dstc6_28025,S_05,,,,0.780936359,,,
dstc6_28026,S_06,,,,0.906497939,,,
dstc6_28027,S_07,,,,0.747513489,,,
dstc6_28028,S_08,,,,0.971405726,,,
dstc6_28029,S_09,,,,0.925246195,,,
dstc6_28030,S_10,,,,0.955441008,,,
dstc6_28031,S_11,,,,0.958785818,,,
dstc6_28032,S_12,,,,0.807465678,,,
dstc6_28033,S_13,,,,0.969440587,,,
dstc6_28034,S_14,,,,0.931200366,,,
dstc6_28035,S_15,,,,0.95440183,,,
dstc6_28036,S_16,,,,0.852114694,,,
dstc6_28037,S_17,,,,0.95440183,,,
dstc6_28038,S_18,,,,0.960079627,,,
dstc6_28039,S_19,,,,0.950535385,,,
dstc6_28040,S_00,,,,0.721905783,,,
dstc6_28041,S_01,,,,0.893433203,,,
dstc6_28042,S_02,,,,0.960182733,,,
dstc6_28043,S_03,,,,0.935253895,,,
dstc6_28044,S_04,,,,0.969302802,,,
dstc6_28045,S_05,,,,0.939175567,,,
dstc6_28046,S_06,,,,0.935253895,,,
dstc6_28047,S_07,,,,0.781143694,,,
dstc6_28048,S_08,,,,0.807604746,,,
dstc6_28049,S_09,,,,0.960182733,,,
dstc6_28050,S_10,,,,0.959366823,,,
dstc6_28051,S_11,,,,0.959366823,,,
dstc6_28052,S_12,,,,0.942452929,,,
dstc6_28053,S_13,,,,0.960079766,,,
dstc6_28054,S_14,,,,0.975210743,,,
dstc6_28055,S_15,,,,0.975210743,,,
dstc6_28056,S_16,,,,0.963811711,,,
dstc6_28057,S_17,,,,0.975210743,,,
dstc6_28058,S_18,,,,0.873179404,,,
dstc6_28059,S_19,,,,0.76589286,,,
dstc6_28060,S_00,,,,0.792325172,,,
dstc6_28061,S_01,,,,0.784714376,,,
dstc6_28062,S_02,,,,0.755603049,,,
dstc6_28063,S_03,,,,0.860810747,,,
dstc6_28064,S_04,,,,0.745189666,,,
dstc6_28065,S_05,,,,0.966210718,,,
dstc6_28066,S_06,,,,0.860810747,,,
dstc6_28067,S_07,,,,0.755603049,,,
dstc6_28068,S_08,,,,0.784714376,,,
dstc6_28069,S_09,,,,0.751430029,,,
dstc6_28070,S_10,,,,0.835350588,,,
dstc6_28071,S_11,,,,0.933276188,,,
dstc6_28072,S_12,,,,0.806065965,,,
dstc6_28073,S_13,,,,0.961030323,,,
dstc6_28074,S_14,,,,0.907154466,,,
dstc6_28075,S_15,,,,0.950342969,,,
dstc6_28076,S_16,,,,0.907154466,,,
dstc6_28077,S_17,,,,0.958688476,,,
dstc6_28078,S_18,,,,0.900428348,,,
dstc6_28079,S_19,,,,0.865060325,,,
dstc6_28080,S_00,,,,0.625739253,,,
dstc6_28081,S_01,,,,0.808108148,,,
dstc6_28082,S_02,,,,0.916094673,,,
dstc6_28083,S_03,,,,0.908786521,,,
dstc6_28084,S_04,,,,0.739474826,,,
dstc6_28085,S_05,,,,0.925293511,,,
dstc6_28086,S_06,,,,0.908786521,,,
dstc6_28087,S_07,,,,0.760890645,,,
dstc6_28088,S_08,,,,0.818561169,,,
dstc6_28089,S_09,,,,0.815538544,,,
dstc6_28090,S_10,,,,0.782356554,,,
dstc6_28091,S_11,,,,0.782356554,,,
dstc6_28092,S_12,,,,0.895291363,,,
dstc6_28093,S_13,,,,0.625739253,,,
dstc6_28094,S_14,,,,0.973620569,,,
dstc6_28095,S_15,,,,0.931265571,,,
dstc6_28096,S_16,,,,0.849530825,,,
dstc6_28097,S_17,,,,0.931265571,,,
dstc6_28098,S_18,,,,0.832261009,,,
dstc6_28099,S_19,,,,0.828707614,,,
dstc6_28100,S_00,,,,0.882880686,,,
dstc6_28101,S_01,,,,0.794115839,,,
dstc6_28102,S_02,,,,0.747534784,,,
dstc6_28103,S_03,,,,0.959973874,,,
dstc6_28104,S_04,,,,0.768629409,,,
dstc6_28105,S_05,,,,0.804858557,,,
dstc6_28106,S_06,,,,0.959973874,,,
dstc6_28107,S_07,,,,0.777113626,,,
dstc6_28108,S_08,,,,0.794115839,,,
dstc6_28109,S_09,,,,0.967727148,,,
dstc6_28110,S_10,,,,0.808265451,,,
dstc6_28111,S_11,,,,0.968276386,,,
dstc6_28112,S_12,,,,0.915792705,,,
dstc6_28113,S_13,,,,0.785384131,,,
dstc6_28114,S_14,,,,0.959686023,,,
dstc6_28115,S_15,,,,0.959973874,,,
dstc6_28116,S_16,,,,0.959686023,,,
dstc6_28117,S_17,,,,0.959686023,,,
dstc6_28118,S_18,,,,0.810593324,,,
dstc6_28119,S_19,,,,0.828707614,,,
dstc6_28120,S_00,,,,0.927219542,,,
dstc6_28121,S_01,,,,0.893560677,,,
dstc6_28122,S_02,,,,0.916094673,,,
dstc6_28123,S_03,,,,0.957083022,,,
dstc6_28124,S_04,,,,0.916094673,,,
dstc6_28125,S_05,,,,0.909167386,,,
dstc6_28126,S_06,,,,0.957083022,,,
dstc6_28127,S_07,,,,0.90513669,,,
dstc6_28128,S_08,,,,0.961588068,,,
dstc6_28129,S_09,,,,0.905664502,,,
dstc6_28130,S_10,,,,0.848797385,,,
dstc6_28131,S_11,,,,0.869213601,,,
dstc6_28132,S_12,,,,0.90513669,,,
dstc6_28133,S_13,,,,0.869764388,,,
dstc6_28134,S_14,,,,0.886506236,,,
dstc6_28135,S_15,,,,0.950706219,,,
dstc6_28136,S_16,,,,0.870803858,,,
dstc6_28137,S_17,,,,0.892829518,,,
dstc6_28138,S_18,,,,0.953717802,,,
dstc6_28139,S_19,,,,0.793668869,,,
dstc6_28140,S_00,,,,0.849615195,,,
dstc6_28141,S_01,,,,0.846034534,,,
dstc6_28142,S_02,,,,0.757102219,,,
dstc6_28143,S_03,,,,0.918077851,,,
dstc6_28144,S_04,,,,0.798375305,,,
dstc6_28145,S_05,,,,0.834529991,,,
dstc6_28146,S_06,,,,0.918077851,,,
dstc6_28147,S_07,,,,0.751258456,,,
dstc6_28148,S_08,,,,0.817163194,,,
dstc6_28149,S_09,,,,0.922046286,,,
dstc6_28150,S_10,,,,0.817543606,,,
dstc6_28151,S_11,,,,0.972630894,,,
dstc6_28152,S_12,,,,0.864533998,,,
dstc6_28153,S_13,,,,0.794733684,,,
dstc6_28154,S_14,,,,0.930888676,,,
dstc6_28155,S_15,,,,0.946847752,,,
dstc6_28156,S_16,,,,0.964330906,,,
dstc6_28157,S_17,,,,0.954498328,,,
dstc6_28158,S_18,,,,0.965955561,,,
dstc6_28159,S_19,,,,0.76589286,,,
dstc6_28160,S_00,,,,0.76256815,,,
dstc6_28161,S_01,,,,0.877907197,,,
dstc6_28162,S_02,,,,0.78729321,,,
dstc6_28163,S_03,,,,0.968207458,,,
dstc6_28164,S_04,,,,0.766393476,,,
dstc6_28165,S_05,,,,0.968890035,,,
dstc6_28166,S_06,,,,0.968207458,,,
dstc6_28167,S_07,,,,0.786023563,,,
dstc6_28168,S_08,,,,0.877907197,,,
dstc6_28169,S_09,,,,0.788939593,,,
dstc6_28170,S_10,,,,0.770778061,,,
dstc6_28171,S_11,,,,0.697900484,,,
dstc6_28172,S_12,,,,0.95376849,,,
dstc6_28173,S_13,,,,0.823946533,,,
dstc6_28174,S_14,,,,0.952769787,,,
dstc6_28175,S_15,,,,0.852261325,,,
dstc6_28176,S_16,,,,0.937208759,,,
dstc6_28177,S_17,,,,0.831644625,,,
dstc6_28178,S_18,,,,0.963384413,,,
dstc6_28179,S_19,,,,0.855360891,,,
dstc6_28180,S_00,,,,0.958735851,,,
dstc6_28181,S_01,,,,0.940136861,,,
dstc6_28182,S_02,,,,0.965926563,,,
dstc6_28183,S_03,,,,0.871814917,,,
dstc6_28184,S_04,,,,0.745021229,,,
dstc6_28185,S_05,,,,0.729250453,,,
dstc6_28186,S_06,,,,0.871814917,,,
dstc6_28187,S_07,,,,0.745021229,,,
dstc6_28188,S_08,,,,0.940136861,,,
dstc6_28189,S_09,,,,0.948535987,,,
dstc6_28190,S_10,,,,0.948535987,,,
dstc6_28191,S_11,,,,0.948535987,,,
dstc6_28192,S_12,,,,0.927669205,,,
dstc6_28193,S_13,,,,0.841075266,,,
dstc6_28194,S_14,,,,0.974703419,,,
dstc6_28195,S_15,,,,0.956217359,,,
dstc6_28196,S_16,,,,0.96235581,,,
dstc6_28197,S_17,,,,0.96235581,,,
dstc6_28198,S_18,,,,0.96235581,,,
dstc6_28199,S_19,,,,0.943856503,,,
dstc6_28200,S_00,,,,0.721016817,,,
dstc6_28201,S_01,,,,0.797247891,,,
dstc6_28202,S_02,,,,0.721016817,,,
dstc6_28203,S_03,,,,0.968890035,,,
dstc6_28204,S_04,,,,0.756863885,,,
dstc6_28205,S_05,,,,0.812423343,,,
dstc6_28206,S_06,,,,0.968890035,,,
dstc6_28207,S_07,,,,0.768749868,,,
dstc6_28208,S_08,,,,0.797247891,,,
dstc6_28209,S_09,,,,0.781969467,,,
dstc6_28210,S_10,,,,0.968104625,,,
dstc6_28211,S_11,,,,0.948535987,,,
dstc6_28212,S_12,,,,0.935831057,,,
dstc6_28213,S_13,,,,0.765371531,,,
dstc6_28214,S_14,,,,0.93828167,,,
dstc6_28215,S_15,,,,0.961749159,,,
dstc6_28216,S_16,,,,0.93828167,,,
dstc6_28217,S_17,,,,0.945880734,,,
dstc6_28218,S_18,,,,0.763878762,,,
dstc6_28219,S_19,,,,0.920697086,,,
dstc6_28220,S_00,,,,0.821187668,,,
dstc6_28221,S_01,,,,0.664208906,,,
dstc6_28222,S_02,,,,0.86448861,,,
dstc6_28223,S_03,,,,0.929365621,,,
dstc6_28224,S_04,,,,0.751712431,,,
dstc6_28225,S_05,,,,0.953410137,,,
dstc6_28226,S_06,,,,0.929365621,,,
dstc6_28227,S_07,,,,0.836894436,,,
dstc6_28228,S_08,,,,0.768450349,,,
dstc6_28229,S_09,,,,0.960977732,,,
dstc6_28230,S_10,,,,0.855360891,,,
dstc6_28231,S_11,,,,0.949880363,,,
dstc6_28232,S_12,,,,0.952831222,,,
dstc6_28233,S_13,,,,0.878335093,,,
dstc6_28234,S_14,,,,0.95380807,,,
dstc6_28235,S_15,,,,0.924472182,,,
dstc6_28236,S_16,,,,0.939530641,,,
dstc6_28237,S_17,,,,0.861597022,,,
dstc6_28238,S_18,,,,0.934875376,,,
dstc6_28239,S_19,,,,0.951838823,,,
dstc6_28240,S_00,,,,0.815371217,,,
dstc6_28241,S_01,,,,0.85745342,,,
dstc6_28242,S_02,,,,0.966108678,,,
dstc6_28243,S_03,,,,0.937747591,,,
dstc6_28244,S_04,,,,0.804154339,,,
dstc6_28245,S_05,,,,0.743669749,,,
dstc6_28246,S_06,,,,0.937747591,,,
dstc6_28247,S_07,,,,0.788878531,,,
dstc6_28248,S_08,,,,0.85745342,,,
dstc6_28249,S_09,,,,0.928732574,,,
dstc6_28250,S_10,,,,0.961171719,,,
dstc6_28251,S_11,,,,0.948991609,,,
dstc6_28252,S_12,,,,0.961749159,,,
dstc6_28253,S_13,,,,0.734051385,,,
dstc6_28254,S_14,,,,0.947669413,,,
dstc6_28255,S_15,,,,0.951354494,,,
dstc6_28256,S_16,,,,0.947669413,,,
dstc6_28257,S_17,,,,0.959001103,,,
dstc6_28258,S_18,,,,0.890280688,,,
dstc6_28259,S_19,,,,0.76933345,,,
dstc6_28260,S_00,,,,0.936067036,,,
dstc6_28261,S_01,,,,0.936661002,,,
dstc6_28262,S_02,,,,0.896660394,,,
