context,dialogue_id,model,reference,response,annotations.appropriateness,am_scores,fm_scores,am_fm_scores
"what did you play ? i walked dogs for nine miles total .
i played with my toys in my room .
do you like dogs ? i've three .
yes . i like dogs . what kind are they ?
i have a lab and a mixed breed .",persona-zhao_00853,GPT2_medium sample_temp1.0_k0_p0.0,['my best friend has a cat . she lives next door to me .'],are you also afraid of clowns by any chance ?,0.8029228899032161,0.8699787,0.7358670538962455,0.8029228899032161
"what did you play ? i walked dogs for nine miles total .
i played with my toys in my room .
do you like dogs ? i've three .
yes . i like dogs . what kind are they ?
i have a lab and a mixed breed .",persona-zhao_00854,GPT2_small greedy_temp1.0_k0_p0.0,['my best friend has a cat . she lives next door to me .'],i love labradors . i've a lab and a german shepard .,0.8577042634306176,0.9423536,0.7730549206371751,0.8577042634306176
"what did you play ? i walked dogs for nine miles total .
i played with my toys in my room .
do you like dogs ? i've three .
yes . i like dogs . what kind are they ?
i have a lab and a mixed breed .",persona-zhao_00855,HRED_attn top_temp1.0_k0_p0.5,['my best friend has a cat . she lives next door to me .'],i like those too . i love them .,0.8433559477457275,0.9250956,0.7616162777203063,0.8433559477457275
"what did you play ? i walked dogs for nine miles total .
i played with my toys in my room .
do you like dogs ? i've three .
yes . i like dogs . what kind are they ?
i have a lab and a mixed breed .",persona-zhao_00856,S2S_attn sample_temp1.0_k0_p0.0,['my best friend has a cat . she lives next door to me .'],my dog kj s . i cannot handle them,0.7162370936232002,0.90441895,0.5280552419339004,0.7162370936232002
"what did you play ? i walked dogs for nine miles total .
i played with my toys in my room .
do you like dogs ? i've three .
yes . i like dogs . what kind are they ?
i have a lab and a mixed breed .",persona-zhao_00857,negative-sample,['my best friend has a cat . she lives next door to me .'],"just for fun , it is very refreshing",0.7574216647926306,0.86430264,0.6505406943923903,0.7574216647926306
"you and me both ! i cannot play , but sing fairly well . i'm looking for a guitarist .
i play the guitar ! i also sing and play piano .
you might be my man . or my woman ! i sing oldies . think james taylor .
i sing folk music . my parents aren't supportive .
i am sorry ! do you play in your garage ? i consider myself also a francophile .",persona-zhao_00858,ground-truth,['i play in small coffee shops .'],i play in small coffee shops .,1.0,1.0,1.0,1.0
"you and me both ! i cannot play , but sing fairly well . i'm looking for a guitarist .
i play the guitar ! i also sing and play piano .
you might be my man . or my woman ! i sing oldies . think james taylor .
i sing folk music . my parents aren't supportive .
i am sorry ! do you play in your garage ? i consider myself also a francophile .",persona-zhao_00859,GPT2_medium greedy_temp1.0_k0_p0.0,['i play in small coffee shops .'],no i don't play but i wish i did .,0.8348031744042187,0.9029921,0.7666142194825707,0.8348031744042187
"you and me both ! i cannot play , but sing fairly well . i'm looking for a guitarist .
i play the guitar ! i also sing and play piano .
you might be my man . or my woman ! i sing oldies . think james taylor .
i sing folk music . my parents aren't supportive .
i am sorry ! do you play in your garage ? i consider myself also a francophile .",persona-zhao_00860,GPT2_medium sample_temp1.0_k0_p0.0,['i play in small coffee shops .'],no ! i will play in yours .,0.8810303522324692,0.86825365,0.8938070561838409,0.8810303522324692
"you and me both ! i cannot play , but sing fairly well . i'm looking for a guitarist .
i play the guitar ! i also sing and play piano .
you might be my man . or my woman ! i sing oldies . think james taylor .
i sing folk music . my parents aren't supportive .
i am sorry ! do you play in your garage ? i consider myself also a francophile .",persona-zhao_00861,HRED_attn sample_temp1.0_k0_p0.0,['i play in small coffee shops .'],"no , i've not had dinner in the garden . i am a low carb diet .",0.806855894861542,0.89237666,0.7213351284224248,0.806855894861542
"you and me both ! i cannot play , but sing fairly well . i'm looking for a guitarist .
i play the guitar ! i also sing and play piano .
you might be my man . or my woman ! i sing oldies . think james taylor .
i sing folk music . my parents aren't supportive .
i am sorry ! do you play in your garage ? i consider myself also a francophile .",persona-zhao_00862,S2S_attn greedy_temp1.0_k0_p0.0,['i play in small coffee shops .'],i do not have any . i do not have a car .,0.6710369882949138,0.8828275,0.45924645621934407,0.6710369882949138
"you and me both ! i cannot play , but sing fairly well . i'm looking for a guitarist .
i play the guitar ! i also sing and play piano .
you might be my man . or my woman ! i sing oldies . think james taylor .
i sing folk music . my parents aren't supportive .
i am sorry ! do you play in your garage ? i consider myself also a francophile .",persona-zhao_00863,negative-sample,['i play in small coffee shops .'],thinking about dye my hair and just work,0.911365058259562,0.8645613,0.9581687971679278,0.911365058259562
"i volunteer at a shelter , they are adorable . what do you do ?
i'm a teacher and i love children .
kids are great . i donate a lot of my income to several childrens programs .
i would do that more often too if i had a larger income .
i do not have a large income , just believe in helping others .",persona-zhao_00864,ground-truth,['do you like gardening ? i own a garden .'],do you like gardening ? i own a garden .,1.0000000596046448,1.0000001,1.0,1.0000000596046448
"i volunteer at a shelter , they are adorable . what do you do ?
i'm a teacher and i love children .
kids are great . i donate a lot of my income to several childrens programs .
i would do that more often too if i had a larger income .
i do not have a large income , just believe in helping others .",persona-zhao_00865,GPT2_medium greedy_temp1.0_k0_p0.0,['do you like gardening ? i own a garden .'],i can agree with that .,0.7953845783910329,0.88178205,0.7089871018809429,0.7953845783910329
"i volunteer at a shelter , they are adorable . what do you do ?
i'm a teacher and i love children .
kids are great . i donate a lot of my income to several childrens programs .
i would do that more often too if i had a larger income .
i do not have a large income , just believe in helping others .",persona-zhao_00866,GPT2_medium sample_temp1.0_k0_p0.0,['do you like gardening ? i own a garden .'],that is what my grandchildren have in common,0.8200798244814149,0.8461307,0.7940289202412111,0.8200798244814149
"i volunteer at a shelter , they are adorable . what do you do ?
i'm a teacher and i love children .
kids are great . i donate a lot of my income to several childrens programs .
i would do that more often too if i had a larger income .
i do not have a large income , just believe in helping others .",persona-zhao_00867,HRED_attn greedy_temp1.0_k0_p0.0,['do you like gardening ? i own a garden .'],i am sorry to hear that .,0.9366306072671967,0.9081978,0.9650633943477784,0.9366306072671967
"i volunteer at a shelter , they are adorable . what do you do ?
i'm a teacher and i love children .
kids are great . i donate a lot of my income to several childrens programs .
i would do that more often too if i had a larger income .
i do not have a large income , just believe in helping others .",persona-zhao_00868,S2S_attn sample_temp1.0_k0_p0.0,['do you like gardening ? i own a garden .'],"i wish you the best in farming . i have lost , mba .",0.7970041671811245,0.89708996,0.6969183761713312,0.7970041671811245
"i volunteer at a shelter , they are adorable . what do you do ?
i'm a teacher and i love children .
kids are great . i donate a lot of my income to several childrens programs .
i would do that more often too if i had a larger income .
i do not have a large income , just believe in helping others .",persona-zhao_00869,negative-sample,['do you like gardening ? i own a garden .'],hey i am doing well . how are you doing ?,0.8695477922752344,0.8769028,0.8621927658706592,0.8695477922752344
"i'm not much into cooking . i do ride motorbike though .
do you know what paella is ? neither do i .
yes , it is a mixture of ingredients kind of thrown in one pan .
well i don't know why i love to cook it . it does not sound very tasty .
i do like meat and rice , but i don't go for things like snails or oysters .",persona-zhao_00870,ground-truth,['yuck . . . snails . i would never eat a snail .'],yuck . . . snails . i would never eat a snail .,0.9999999403953552,0.9999999,1.0,0.9999999403953552
"i'm not much into cooking . i do ride motorbike though .
do you know what paella is ? neither do i .
yes , it is a mixture of ingredients kind of thrown in one pan .
well i don't know why i love to cook it . it does not sound very tasty .
i do like meat and rice , but i don't go for things like snails or oysters .",persona-zhao_00871,GPT2_medium top_temp1.0_k0_p0.5,['yuck . . . snails . i would never eat a snail .'],you like them on the beach ? i do .,0.9297492846734461,0.90291965,0.9565789192690722,0.9297492846734461
"i'm not much into cooking . i do ride motorbike though .
do you know what paella is ? neither do i .
yes , it is a mixture of ingredients kind of thrown in one pan .
well i don't know why i love to cook it . it does not sound very tasty .
i do like meat and rice , but i don't go for things like snails or oysters .",persona-zhao_00872,GPT2_small top_temp1.0_k0_p0.5,['yuck . . . snails . i would never eat a snail .'],snails are delicious . i like to eat snails too .,0.9434936858837664,0.95225525,0.9347321227440951,0.9434936858837664
